"";"x";"y";"count";"LogSoilmean"
"4184429";-75,225;-10,1944444433333;14;-0,590394357067931
"4184430";-75,2083333333333;-10,1944444433333;13;-0,335040749713128
"4184433";-75,1583333333333;-10,1944444433333;1;0,386147893231177
"4184446";-74,9416666666667;-10,1944444433333;3;-0,986061855079091
"4184685";-70,9583333333333;-10,1944444433333;9;0,332826724735236
"4184823";-68,6583333333333;-10,1944444433333;1;0,9278580813355
"4185230";-61,875;-10,1944444433333;3;-0,178028600156624
"4185381";-59,3583333333333;-10,1944444433333;9;-0,476242948934535
"4185390";-59,2083333333333;-10,1944444433333;1;-1,0101742884752
"4188770";-59,425;-10,21111111;2;-0,90606834132946
"4189436";-48,325;-10,21111111;2;0,0345990175635101
"4191194";-75,575;-10,2277777766667;2;0,746922597759008
"4191216";-75,2083333333333;-10,2277777766667;4;0,259145893551134
"4194587";-75,575;-10,2444444433333;1;0,386147893231177
"4194590";-75,525;-10,2444444433333;1;0,0127859290302869
"4194591";-75,5083333333333;-10,2444444433333;5;0,235610645327243
"4194606";-75,2583333333333;-10,2444444433333;2;0,158134262801124
"4194609";-75,2083333333333;-10,2444444433333;2;0,960212455130434
"4195322";-63,325;-10,2444444433333;2;-1,0101742884752
"4195596";-58,7583333333333;-10,2444444433333;1;1,02325245963371
"4197993";-75,3583333333333;-10,26111111;3;0,52872547170473
"4197999";-75,2583333333333;-10,26111111;2;0,22709472493119
"4201375";-75,5416666666667;-10,2777777766667;1;0,386147893231177
"4201376";-75,525;-10,2777777766667;2;-0,0989345305041134
"4201377";-75,5083333333333;-10,2777777766667;2;0,00639296451514343
"4202419";-58,1416666666667;-10,2777777766667;1;0,397940019095105
"4204764";-75,6083333333333;-10,2944444433333;1;0,441403520832092
"4204768";-75,5416666666667;-10,2944444433333;1;-0,125134995229844
"4204769";-75,525;-10,2944444433333;6;0,288420538406588
"4204770";-75,5083333333333;-10,2944444433333;6;0,285028389816244
"4204791";-75,1583333333333;-10,2944444433333;8;-0,211453073761176
"4204799";-75,025;-10,2944444433333;2;0,585614664531299
"4208177";-75,275;-10,31111111;3;-0,112478083003666
"4208178";-75,2583333333333;-10,31111111;25;-0,475508828306093
"4208181";-75,2083333333333;-10,31111111;1;0
"4209192";-58,3583333333333;-10,31111111;2;-1,02631501183573
"4211546";-75,675;-10,3277777766667;1;0,441403520832092
"4211551";-75,5916666666667;-10,3277777766667;1;0,441403520832092
"4211555";-75,525;-10,3277777766667;5;0,160643310196689
"4211569";-75,2916666666667;-10,3277777766667;1;-1,04126383512371
"4211570";-75,275;-10,3277777766667;1;0,221326986686456
"4211571";-75,2583333333333;-10,3277777766667;57;-0,413539596606806
"4211577";-75,1583333333333;-10,3277777766667;3;-1,14916504989962
"4212039";-67,4583333333333;-10,3277777766667;1;1,10277662448111
"4212051";-67,2583333333333;-10,3277777766667;1;-0,0949869644640863
"4212055";-67,1916666666667;-10,3277777766667;2;-0,296904893568325
"4212585";-58,3583333333333;-10,3277777766667;2;-1,02631501183573
"4212716";-56,175;-10,3277777766667;3;-0,837014750260428
"4213013";-51,225;-10,3277777766667;3;1,0218508760098
"4213298";-46,475;-10,3277777766667;1;-1,81053601988658
"4214940";-75,6583333333333;-10,3444444433333;1;0,441403520832092
"4214963";-75,275;-10,3444444433333;1;-0,0180205263388637
"4214964";-75,2583333333333;-10,3444444433333;52;-0,370548431785574
"4215448";-67,1916666666667;-10,3444444433333;2;-0,296904893568325
"4218357";-75,2583333333333;-10,36111111;1;-0,439729859079229
"4218360";-75,2083333333333;-10,36111111;2;0,130506449000666
"4218365";-75,125;-10,36111111;1;-0,41067747423808
"4219346";-58,775;-10,36111111;2;-0,506131427755153
"4219571";-55,025;-10,36111111;7;-0,316941712424113
"4221738";-75,4583333333333;-10,3777777766667;5;0,0693989144392521
"4221756";-75,1583333333333;-10,3777777766667;2;-0,47184097570526
"4221761";-75,075;-10,3777777766667;7;-0,530209748858873
"4225129";-75,4916666666667;-10,3944444433333;2;0,990310795978465
"4225130";-75,475;-10,3944444433333;5;0,721382984297132
"4225131";-75,4583333333333;-10,3944444433333;1;0,441403520832092
"4225153";-75,0916666666667;-10,3944444433333;5;-0,911771288187061
"4225154";-75,075;-10,3944444433333;1;0,361224237342345
"4226246";-56,875;-10,3944444433333;1;-0,431798275933005
"4226588";-51,175;-10,3944444433333;1;0,728353782021228
"4226765";-48,225;-10,3944444433333;1;0,51028096609208
"4226771";-48,125;-10,3944444433333;1;0,968275269403901
"4228542";-75,1583333333333;-10,41111111;1;0,361224237342345
"4228782";-71,1583333333333;-10,41111111;1;0,963787827345555
"4229563";-58,1416666666667;-10,41111111;1;0,267171719247617
"4229753";-54,975;-10,41111111;2;-0,837014750260428
"4229783";-54,475;-10,41111111;4;-1,04837208505088
"4229964";-51,4583333333333;-10,41111111;4;0,264384043890916
"4231944";-75,0083333333333;-10,4277777766667;8;-0,466926736231562
"4232176";-71,1416666666667;-10,4277777766667;1;0,959994819566132
"4233357";-51,4583333333333;-10,4277777766667;3;-0,272157608673723
"4235310";-75,4583333333333;-10,4444444433333;2;-0,0514612029790964
"4235311";-75,4416666666667;-10,4444444433333;3;1,24639344722831
"4235312";-75,425;-10,4444444433333;1;0,441403520832092
"4235331";-75,1083333333333;-10,4444444433333;2;-0,279698640232618
"4242117";-75,1083333333333;-10,4777777766667;33;-0,471870508612315
"4242120";-75,0583333333333;-10,4777777766667;1;0,0345990175635101
"4243017";-60,1083333333333;-10,4777777766667;1;0,0293837740322654
"4245478";-75,6416666666667;-10,4944444433333;2;0,0153630232970063
"4245500";-75,275;-10,4944444433333;2;-0,20533873711904
"4245501";-75,2583333333333;-10,4944444433333;63;-0,201126745857739
"4245506";-75,175;-10,4944444433333;1;0,386147893231177
"4245507";-75,1583333333333;-10,4944444433333;1;-0,0506824909947755
"4245510";-75,1083333333333;-10,4944444433333;1;-1,04126383512371
"4245512";-75,075;-10,4944444433333;4;-0,794056408666599
"4245513";-75,0583333333333;-10,4944444433333;11;-0,28109781064885
"4245514";-75,0416666666667;-10,4944444433333;2;0,407378633429638
"4245737";-71,325;-10,4944444433333;1;0,913813852383717
"4245951";-67,7583333333333;-10,4944444433333;4;0,0225518823614142
"4246747";-54,4916666666667;-10,4944444433333;1;-0,90606834132946
"4246905";-51,8583333333333;-10,4944444433333;1;0,727272594266262
"4246942";-51,2416666666667;-10,4944444433333;6;0,510476509504073
"4248820";-76,4916666666667;-10,51111111;6;-0,0252788003688376
"4248886";-75,3916666666667;-10,51111111;1;0,453697284591091
"4248905";-75,075;-10,51111111;3;-0,247266186056479
"4249916";-58,225;-10,51111111;1;-0,221848749616356
"4252257";-75,7583333333333;-10,5277777766667;3;0,029528988176515
"4252281";-75,3583333333333;-10,5277777766667;2;-0,150347593453315
"4252282";-75,3416666666667;-10,5277777766667;1;-1,27659184845608
"4252298";-75,075;-10,5277777766667;1;-0,0418365907711029
"4252299";-75,0583333333333;-10,5277777766667;35;0,0716195456528664
"4253246";-59,275;-10,5277777766667;8;-0,422311202364308
"4255668";-75,4583333333333;-10,5444444433333;1;-0,544325926790285
"4255673";-75,375;-10,5444444433333;2;0,208534328876135
"4255674";-75,3583333333333;-10,5444444433333;2;0,446691488395108
"4255691";-75,075;-10,5444444433333;3;-0,330512538786559
"4256958";-53,9583333333333;-10,5444444433333;1;-0,90606834132946
"4259055";-75,5583333333333;-10,56111111;7;-0,18961401525582
"4259061";-75,4583333333333;-10,56111111;3;-0,329315372181204
"4259063";-75,425;-10,56111111;6;-0,0895324349246124
"4259067";-75,3583333333333;-10,56111111;2;0,158134262801124
"4259623";-66,0916666666667;-10,56111111;2;-0,981011568400878
"4262449";-75,5416666666667;-10,5777777766667;1;-0,125134995229844
"4262451";-75,5083333333333;-10,5777777766667;1;-0,577268642305532
"4262476";-75,0916666666667;-10,5777777766667;1;-0,41067747423808
"4262477";-75,075;-10,5777777766667;2;-0,528129632114064
"4263164";-63,625;-10,5777777766667;10;-0,280950008606753
"4263167";-63,575;-10,5777777766667;16;-0,324858630839041
"4263744";-53,9583333333333;-10,5777777766667;2;-0,90606834132946
"4263887";-51,575;-10,5777777766667;2;0,51028096609208
"4265842";-75,5416666666667;-10,5944444433333;1;0
"4265852";-75,375;-10,5944444433333;2;0,19453152329751
"4265869";-75,0916666666667;-10,5944444433333;1;-0,577268642305532
"4265870";-75,075;-10,5944444433333;5;-0,4756469676504
"4266557";-63,625;-10,5944444433333;3;-0,0640408904810988
"4266888";-58,1083333333333;-10,5944444433333;1;-0,214670164989233
"4266889";-58,0916666666667;-10,5944444433333;1;-0,214670166413149
"4269234";-75,5583333333333;-10,61111111;1;-0,0121674315399115
"4269235";-75,5416666666667;-10,61111111;1;0
"4269242";-75,425;-10,61111111;1;-0,125134995229844
"4269245";-75,375;-10,61111111;4;-0,390566102913035
"4269251";-75,275;-10,61111111;1;-0,125134995229844
"4270384";-56,3916666666667;-10,61111111;2;-0,837014750260428
"4272635";-75,425;-10,6277777766667;2;-0,527632430884812
"4272639";-75,3583333333333;-10,6277777766667;1;0,441403520832092
"4272643";-75,2916666666667;-10,6277777766667;1;-0,125134995229844
"4272651";-75,1583333333333;-10,6277777766667;6;0,373356911193177
"4273343";-63,625;-10,6277777766667;14;-0,110020596008761
"4273344";-63,6083333333333;-10,6277777766667;1;0,968275269403901
"4274084";-51,275;-10,6277777766667;1;-0,301029995663981
"4276026";-75,4583333333333;-10,6444444433333;9;0,0723810778820585
"4276443";-68,5083333333333;-10,6444444433333;5;0,542753424362518
"4279421";-75,425;-10,66111111;1;0,441403520832092
"4279435";-75,1916666666667;-10,66111111;7;0,222936277724035
"4279436";-75,175;-10,66111111;15;0,306063902649036
"4279437";-75,1583333333333;-10,66111111;6;0,358396811134349
"4279836";-68,5083333333333;-10,66111111;4;0,521738683884376
"4279860";-68,1083333333333;-10,66111111;1;1,61034070431511
"4280182";-62,7416666666667;-10,66111111;1;0,0345990175635101
"4280211";-62,2583333333333;-10,66111111;8;0,449902127271443
"4280867";-51,325;-10,66111111;4;0,941367710723441
"4282821";-75,3083333333333;-10,6777777766667;2;-0,20533873711904
"4282823";-75,275;-10,6777777766667;1;1,10769730228684
"4282836";-75,0583333333333;-10,6777777766667;2;0,38514672024761
"4284057";-54,7083333333333;-10,6777777766667;2;-0,183771348228402
"4284260";-51,325;-10,6777777766667;3;0,79063640372063
"4284445";-48,2416666666667;-10,6777777766667;1;0,0345990175635101
"4286212";-75,3416666666667;-10,6944444433333;1;0,717885042153489
"4289604";-75,3583333333333;-10,71111111;1;1,10769730228684
"4289616";-75,1583333333333;-10,71111111;1;0,386147893231177
"4289623";-75,0416666666667;-10,71111111;3;0,763248058451187
"4289631";-74,9083333333333;-10,71111111;6;-0,372479683364927
"4290210";-65,2583333333333;-10,71111111;3;0,172016492838264
"4290392";-62,225;-10,71111111;2;0,571818547802409
"4290618";-58,4583333333333;-10,71111111;1;0,722633922533812
"4293001";-75,2916666666667;-10,7277777766667;2;0,556710243748719
"4293024";-74,9083333333333;-10,7277777766667;1;-1,81053601988658
"4293603";-65,2583333333333;-10,7277777766667;3;-0,712109200478695
"4293605";-65,225;-10,7277777766667;1;-0,837014750260428
"4293785";-62,225;-10,7277777766667;3;0,405218743612748
"4294113";-56,7583333333333;-10,7277777766667;1;-0,552841974861988
"4296379";-75,5416666666667;-10,7444444433333;1;-0,0243348630798231
"4296417";-74,9083333333333;-10,7444444433333;9;0,392797403493731
"4296449";-74,375;-10,7444444433333;30;-0,127939360401715
"4296457";-74,2416666666667;-10,7444444433333;1;0,704150506797812
"4296769";-69,0416666666667;-10,7444444433333;11;0,108408687008854
"4296786";-68,7583333333333;-10,7444444433333;3;-0,886687669098649
"4296812";-68,325;-10,7444444433333;4;0,453317161429554
"4300162";-69,0416666666667;-10,76111111;1;0,167736059908563
"4300475";-63,825;-10,76111111;1;-0,707147287903577
"4300476";-63,8083333333333;-10,76111111;1;-0,707147287903577
"4303604";-68,225;-10,7777777766667;4;0,463770317810665
"4303739";-65,975;-10,7777777766667;1;-0,837014750260428
"4303740";-65,9583333333333;-10,7777777766667;2;-1,0527414917698
"4304029";-61,1416666666667;-10,7777777766667;1;0,0827853620612657
"4304512";-53,0916666666667;-10,7777777766667;29;-0,251860775049295
"4304540";-52,625;-10,7777777766667;2;-1,1251329394829
"4307912";-52,975;-10,7944444433333;1;-1,81053601988658
"4310560";-65,3916666666667;-10,81111111;1;-0,967097289764733
"4311156";-55,4583333333333;-10,81111111;2;-0,806607814616519
"4313750";-68,775;-10,8277777766667;5;-0,0727369842227128
"4314549";-55,4583333333333;-10,8277777766667;2;-0,806607814616519
"4314704";-52,875;-10,8277777766667;2;-0,741093196093748
"4317142";-68,7916666666667;-10,8444444433333;8;-0,238354980664997
"4317926";-55,725;-10,8444444433333;1;-1,08193816442681
"4320692";-66,175;-10,86111111;3;-0,462915782059376
"4324148";-65,125;-10,8777777766667;4;-0,90606834132946
"4324166";-64,825;-10,8777777766667;1;-0,568636235841013
"4324339";-61,9416666666667;-10,8777777766667;6;0,0759190300385097
"4327486";-66,0416666666667;-10,8944444433333;1;-0,322950978172898
"4327560";-64,8083333333333;-10,8944444433333;1;-0,698970006507491
"4331169";-61,2083333333333;-10,91111111;1;0,556302491478211
"4333725";-75,1583333333333;-10,9277777766667;3;0,903610830980882
"4334046";-69,8083333333333;-10,9277777766667;2;1,33800624771086
"4334098";-68,9416666666667;-10,9277777766667;1;0,706717788394697
"4334674";-59,3416666666667;-10,9277777766667;1;-0,292429817941159
"4337173";-74,2416666666667;-10,9444444433333;1;1,15381486343022
"4337442";-69,7583333333333;-10,9444444433333;4;0,261402311535094
"4337458";-69,4916666666667;-10,9444444433333;7;-0,361593619569706
"4337472";-69,2583333333333;-10,9444444433333;7;0,544345308992904
"4337686";-65,6916666666667;-10,9444444433333;2;-0,639923136886875
"4337723";-65,075;-10,9444444433333;11;-0,580440644503188
"4337724";-65,0583333333333;-10,9444444433333;2;-0,455805140488619
"4338104";-58,725;-10,9444444433333;2;1,3724544553548
"4340502";-75,3083333333333;-10,96111111;1;0,0752270649968811
"4340503";-75,2916666666667;-10,96111111;2;0,531347972625536
"4340531";-74,825;-10,96111111;1;0,0127859290302869
"4341063";-65,9583333333333;-10,96111111;2;-0,445215700514582
"4341675";-55,7583333333333;-10,96111111;11;-0,35928638787831
"4343894";-75,325;-10,9777777766667;1;0,511169976405009
"4343904";-75,1583333333333;-10,9777777766667;1;-1,02276009935296
"4344287";-68,775;-10,9777777766667;1;0,278431158893414
"4344896";-58,625;-10,9777777766667;1;-0,065501552796381
"4345067";-55,775;-10,9777777766667;1;-1,08193816442681
"4345068";-55,7583333333333;-10,9777777766667;3;-0,440036167800116
"4345069";-55,7416666666667;-10,9777777766667;1;-0,925030418592675
"4345076";-55,625;-10,9777777766667;1;0
"4345077";-55,6083333333333;-10,9777777766667;1;-0,0418365907711029
"4347282";-75,4083333333333;-10,9944444433333;1;0,212808413229853
"4348477";-55,4916666666667;-10,9944444433333;2;-0,525082706911259
"4350645";-75,9083333333333;-11,01111111;1;-0,439729859079229
"4351769";-57,175;-11,01111111;4;-0,789020269752103
"4351869";-55,5083333333333;-11,01111111;2;-0,84656723429988
"4351870";-55,4916666666667;-11,01111111;2;-0,96760235353394
"4351872";-55,4583333333333;-11,01111111;1;0,441403520832092
"4354084";-75,1416666666667;-11,0277777766667;2;0,915413715715751
"4354468";-68,7416666666667;-11,0277777766667;1;0,0596762054883625
"4354856";-62,275;-11,0277777766667;1;0,4653828441606
"4355090";-58,375;-11,0277777766667;2;-0,925030418592675
"4355271";-55,3583333333333;-11,0277777766667;2;-1,17686459850737
"4357916";-67,825;-11,0444444433333;1;-0,462298100915229
"4358012";-66,225;-11,0444444433333;1;0,416364501338556
"4358468";-58,625;-11,0444444433333;2;0,596134126404319
"4358470";-58,5916666666667;-11,0444444433333;1;0,684845369630406
"4361321";-67,625;-11,06111111;1;0,278431158893414
"4364247";-75,4083333333333;-11,0777777766667;3;0,963196064911349
"4364480";-71,525;-11,0777777766667;1;0
"4364817";-65,9083333333333;-11,0777777766667;2;-0,164448146094178
"4364822";-65,825;-11,0777777766667;5;-0,347115121127742
"4364826";-65,7583333333333;-11,0777777766667;1;-0,837014750260428
"4365223";-59,1416666666667;-11,0777777766667;2;-0,322950978172898
"4368111";-67,5583333333333;-11,0944444433333;1;-0,0977716282651587
"4368112";-67,5416666666667;-11,0944444433333;1;-0,0949869644640863
"4368113";-67,525;-11,0944444433333;1;-1,13444028198724
"4369134";-50,5083333333333;-11,0944444433333;1;0,283301234132231
"4372239";-55,3083333333333;-11,11111111;1;0,110772677711042
"4374803";-69,125;-11,1277777766667;10;0,28170131711057
"4374980";-66,175;-11,1277777766667;1;-0,100556292066231
"4375106";-64,075;-11,1277777766667;1;0,0211892986563243
"4378460";-64,725;-11,1444444433333;1;0,0374264979406237
"4381742";-66,575;-11,16111111;1;-0,100556292066231
"4382184";-59,2083333333333;-11,16111111;1;-0,837014750260428
"4382417";-55,325;-11,16111111;1;-1,13444028198724
"4382422";-55,2416666666667;-11,16111111;2;0,0345990175635101
"4382447";-54,825;-11,16111111;7;-0,375849444221836
"4382452";-54,7416666666667;-11,16111111;2;-1,26846823327917
"4382597";-52,325;-11,16111111;1;-1,81053601988658
"4384650";-74,6583333333333;-11,1777777766667;2;0,686227227677401
"4385036";-68,225;-11,1777777766667;1;-0,59030760841569
"4385039";-68,175;-11,1777777766667;1;0,0720191352334261
"4385040";-68,1583333333333;-11,1777777766667;1;-0,0949869644640863
"4385784";-55,7583333333333;-11,1777777766667;3;-0,666309702113714
"4385810";-55,325;-11,1777777766667;1;-0,45756092449162
"4385840";-54,825;-11,1777777766667;3;-0,29695841985362
"4385845";-54,7416666666667;-11,1777777766667;5;-0,688007628970118
"4387965";-75,9583333333333;-11,1944444433333;1;0,441403520832092
"4388363";-69,325;-11,1944444433333;5;0,5225856712271
"4388522";-66,675;-11,1944444433333;1;0,386147893231177
"4388740";-63,0416666666667;-11,1944444433333;1;0,167736059908563
"4388801";-62,025;-11,1944444433333;4;1,02497390184868
"4391384";-75,525;-11,21111111;1;1,10769730228684
"4391869";-67,4416666666667;-11,21111111;1;0,221326986686456
"4392101";-63,575;-11,21111111;2;0,221326986686456
"4395135";-69,5583333333333;-11,2277777766667;1;0,271841611878089
"4398182";-75,325;-11,2444444433333;1;-0,0243348630798231
"4398223";-74,6416666666667;-11,2444444433333;1;1,10769730228684
"4398608";-68,225;-11,2444444433333;2;-0,295153804207845
"4398609";-68,2083333333333;-11,2444444433333;3;-0,348677877376466
"4401557";-75,625;-11,26111111;1;-0,125134995229844
"4401615";-74,6583333333333;-11,26111111;2;-0,134090186102315
"4402775";-55,325;-11,26111111;5;-0,407962665176836
"4405752";-62,2583333333333;-11,2777777766667;1;-0,318758757195732
"4405943";-59,075;-11,2777777766667;2;0,511169976405009
"4406552";-48,925;-11,2777777766667;1;-0,552841974861988
"4408742";-68,975;-11,2944444433333;1;0,278431158893414
"4408839";-67,3583333333333;-11,2944444433333;1;-0,0949869644640863
"4409410";-57,8416666666667;-11,2944444433333;1;-0,397939999986148
"4412916";-55,9583333333333;-11,31111111;2;-0,935050671414842
"4413384";-48,1583333333333;-11,31111111;1;-0,283322691443687
"4415147";-75,325;-11,3277777766667;2;-0,143994981902572
"4415606";-67,675;-11,3277777766667;14;-0,577485272235294
"4416137";-58,825;-11,3277777766667;2;0,968275269403901
"4426321";-58,7416666666667;-11,3777777766667;2;0,386147893231177
"4426818";-50,4583333333333;-11,3777777766667;1;0,278431158893414
"4433312";-55,325;-11,41111111;46;-0,582750050509244
"4433313";-55,3083333333333;-11,41111111;4;-0,475964245440107
"4436447";-59,625;-11,4277777766667;1;1,03941412036599
"4436706";-55,3083333333333;-11,4277777766667;16;-0,510293036998791
"4436707";-55,2916666666667;-11,4277777766667;3;-0,501879501835623
"4440100";-55,2916666666667;-11,4444444433333;10;-0,0814320415850887
"4442777";-67,225;-11,46111111;1;0,0345990175635101
"4449557";-67,325;-11,4944444433333;1;-1,0101742884752
"4450067";-58,825;-11,4944444433333;10;0,725594712247646
"4450136";-57,675;-11,4944444433333;14;-0,548204834358504
"4450183";-56,8916666666667;-11,4944444433333;1;-0,770125442108705
"4450191";-56,7583333333333;-11,4944444433333;4;-0,653584151729735
"4450312";-54,7416666666667;-11,4944444433333;1;-0,837014750260428
"4456857";-58,7583333333333;-11,5277777766667;3;-0,417891234033251
"4462750";-73,6416666666667;-11,56111111;6;0,0488892789610019
"4467242";-55,325;-11,5777777766667;2;0,0596762054883625
"4467244";-55,2916666666667;-11,5777777766667;28;-0,55422873945038
"4467245";-55,275;-11,5777777766667;3;-0,480491809893637
"4469412";-75,7083333333333;-11,5944444433333;1;1,0795430005323
"4469872";-68,0416666666667;-11,5944444433333;2;-0,537382038249437
"4470638";-55,275;-11,5944444433333;4;-0,242364859330586
"4470639";-55,2583333333333;-11,5944444433333;4;-0,774966334901723
"4474031";-55,275;-11,61111111;4;0,429131594223018
"4474032";-55,2583333333333;-11,61111111;14;0,425160093204308
"4474042";-55,0916666666667;-11,61111111;1;-0,381607082461966
"4476422";-71,975;-11,6277777766667;1;0,0345990175635101
"4477435";-55,0916666666667;-11,6277777766667;8;0,256112532128959
"4477694";-50,775;-11,6277777766667;2;0,278431158893414
"4480069";-67,7416666666667;-11,6444444433333;1;-1,0101742884752
"4480827";-55,1083333333333;-11,6444444433333;6;-9,53597175517666e-05
"4480828";-55,0916666666667;-11,6444444433333;15;-0,120947826331134
"4480829";-55,075;-11,6444444433333;15;-0,3801821922075
"4483482";-67,4083333333333;-11,66111111;2;0,0936649939595912
"4486604";-71,925;-11,6777777766667;3;0,443091368905044
"4487552";-56,125;-11,6777777766667;2;-0,35980691230241
"4487570";-55,825;-11,6777777766667;1;-1,13444028198724
"4489775";-75,625;-11,6944444433333;1;0,651278012931796
"4493441";-71,075;-11,71111111;1;-0,331625445121855
"4494152";-59,225;-11,71111111;1;-0,837014750260428
"4494617";-51,475;-11,71111111;2;-0,90606834132946
"4497020";-67,975;-11,7277777766667;6;-0,313013195409508
"4500222";-71,1583333333333;-11,7444444433333;23;0,378044951050123
"4500369";-68,7083333333333;-11,7444444433333;1;-0,320518107953694
"4500441";-67,5083333333333;-11,7444444433333;2;0,00291325899431427
"4500530";-66,025;-11,7444444433333;11;-0,618312912800441
"4503807";-67,9583333333333;-11,76111111;1;0,596134126404319
"4506905";-72,875;-11,7777777766667;1;0,441403520832092
"4506915";-72,7083333333333;-11,7777777766667;4;0,127643569216183
"4506916";-72,6916666666667;-11,7777777766667;22;0,441553929518326
"4510382";-71,475;-11,7944444433333;3;0,355475547495242
"4510637";-67,225;-11,7944444433333;2;-0,164448146094178
"4513690";-72,8916666666667;-11,81111111;1;0,48917378971501
"4513691";-72,875;-11,81111111;3;-0,524419613733082
"4513775";-71,475;-11,81111111;3;1,07614109649407
"4517165";-71,525;-11,8277777766667;1;0,0125547488650294
"4517171";-71,425;-11,8277777766667;1;-0,932422237834673
"4517172";-71,4083333333333;-11,8277777766667;5;0,365097832903949
"4523876";-72,775;-11,86111111;2;0,166865286564866
"4523961";-71,3583333333333;-11,86111111;2;-0,552580626469646
"4525142";-51,675;-11,86111111;4;-0,658335198262538
"4525143";-51,6583333333333;-11,86111111;1;-1,09250422051824
"4527259";-72,9416666666667;-11,8777777766667;1;0,474696544326088
"4527260";-72,925;-11,8777777766667;2;-0,931161371517494
"4527276";-72,6583333333333;-11,8777777766667;9;-0,0675061125228432
"4527351";-71,4083333333333;-11,8777777766667;3;1,67342381622462
"4527353";-71,375;-11,8777777766667;4;0,775738613438131
"4527354";-71,3583333333333;-11,8777777766667;3;1,43856169982554
"4527971";-61,075;-11,8777777766667;1;0,72835379395418
"4528307";-55,475;-11,8777777766667;1;-0,0409586095878931
"4528535";-51,675;-11,8777777766667;2;-0,834886431411886
"4528655";-49,675;-11,8777777766667;2;0,722334615469262
"4530743";-71,425;-11,8944444433333;6;1,19765506301138
"4530744";-71,4083333333333;-11,8944444433333;8;0,765634516435353
"4530745";-71,3916666666667;-11,8944444433333;6;0,883940565178834
"4534137";-71,4083333333333;-11,91111111;3;0,461659001019884
"4534142";-71,325;-11,91111111;3;0,0744300247530298
"4534144";-71,2916666666667;-11,91111111;5;-0,0638801583256832
"4537448";-72,775;-11,9277777766667;3;0,34933936037557
"4537538";-71,275;-11,9277777766667;3;-0,37334138142569
"4538252";-59,375;-11,9277777766667;3;-1,20755756751517
"4540931";-71,275;-11,9444444433333;3;0,553611398610716
"4541087";-68,675;-11,9444444433333;2;0,386147893231177
"4541088";-68,6583333333333;-11,9444444433333;1;0,386147893231177
"4542220";-49,7916666666667;-11,9444444433333;1;0,823474221149547
"4544480";-68,675;-11,96111111;3;-0,914852973497865
"4544486";-68,575;-11,96111111;5;-0,627508659681086
"4547873";-68,675;-11,9777777766667;1;-0,932422237834673
"4547879";-68,575;-11,9777777766667;5;-0,557802805030586
"4548336";-60,9583333333333;-11,9777777766667;1;-0,795880028201437
"4551112";-71,2416666666667;-11,9944444433333;3;1,53083401651959
"4551113";-71,225;-11,9944444433333;3;1,37565782638513
"4551246";-69,0083333333333;-11,9944444433333;1;0,0125547488650294
"4552387";-49,9916666666667;-11,9944444433333;1;1,10380372095596
"4558434";-62,3083333333333;-12,0277777766667;1;1,35679045863287
"4561293";-71,2083333333333;-12,0444444433333;3;1,37129821071251
"4561294";-71,1916666666667;-12,0444444433333;3;1,27342884652535
"4565150";-63,475;-12,06111111;2;-1,0101742884752
"4568209";-69,0416666666667;-12,0777777766667;5;0,427319611313546
"4568543";-63,475;-12,0777777766667;1;-1,0101742884752
"4569560";-46,525;-12,0777777766667;1;0,437750562820388
"4581661";-71,0416666666667;-12,1444444433333;3;1,15419601424944
"4585281";-67,2583333333333;-12,16111111;2;-0,131637386342268
"4586216";-51,675;-12,16111111;2;-0,90606834132946
"4588327";-73,0416666666667;-12,1777777766667;11;0,103758998443294
"4588877";-63,875;-12,1777777766667;1;-0,431798275933005
"4591761";-72,3583333333333;-12,1944444433333;1;0,0127859290302869
"4592055";-67,4583333333333;-12,1944444433333;1;0,112403586443277
"4598506";-73,0416666666667;-12,2277777766667;4;0,394244060768051
"4598632";-70,9416666666667;-12,2277777766667;3;1,40736737127691
"4601944";-72,2916666666667;-12,2444444433333;1;0,0345990175635101
"4602033";-70,8083333333333;-12,2444444433333;3;-0,770812661622436
"4602125";-69,275;-12,2444444433333;3;-0,400049405801126
"4602803";-57,975;-12,2444444433333;2;-1,12959929448402
"4602919";-56,0416666666667;-12,2444444433333;1;-0,707147287903577
"4605426";-70,8083333333333;-12,26111111;6;0,146335075709331
"4605999";-61,2583333333333;-12,26111111;1;-0,154901969912474
"4609701";-56,1083333333333;-12,2777777766667;2;0,278431158893414
"4610265";-46,7083333333333;-12,2777777766667;1;0,178976941253312
"4612215";-70,7583333333333;-12,2944444433333;3;-0,674996822171777
"4613126";-55,575;-12,2944444433333;2;-0,562015711522451
"4618864";-73,0416666666667;-12,3277777766667;2;0,0740590122363972
"4618990";-70,9416666666667;-12,3277777766667;3;1,25560846185135
"4619928";-55,3083333333333;-12,3277777766667;9;-1,07288565264643
"4619995";-54,1916666666667;-12,3277777766667;4;-0,915116685585864
"4622382";-70,9583333333333;-12,3444444433333;6;-0,378853148249594
"4623025";-60,2416666666667;-12,3444444433333;1;-0,837014750260428
"4623757";-48,0416666666667;-12,3444444433333;1;0,190331703493901
"4625791";-70,6916666666667;-12,36111111;3;-0,349676432240632
"4625812";-70,3416666666667;-12,36111111;2;0,337734787621049
"4625879";-69,225;-12,36111111;3;-0,231639508984122
"4626629";-56,725;-12,36111111;2;-0,837014750260428
